OPER_DATE;CREDIT_ACCOUNT_RK;DEBET_ACCOUNT_RK;CREDIT_AMOUNT;DEBET_AMOUNT
15-01-2018;13630;37051;62283.39;60164.99
15-01-2018;13630;2031359;65688.62;20072.74
15-01-2018;13630;37051;77845.2;6736.74
15-01-2018;13630;37051;65189.35;77828.6
15-01-2018;13630;409685020;25408.95;46625.21
15-01-2018;13630;415688653;83966.95;69069.2
15-01-2018;13630;17436;27311.31;40721.23
15-01-2018;13630;409685020;11088.68;93651.42
15-01-2018;13630;311161686;78273.07;25371.56
15-01-2018;13630;311159924;61335.25;94282.82
15-01-2018;13632;45864;59270.53;55581.00
15-01-2018;13630;1648686;84487.91;2383.29
15-01-2018;13630;37051;70241.82;5539.04
15-01-2018;13630;409685020;46818.36;34241.09
15-01-2018;17436;529855479;46686.2;8654.38
15-01-2018;13630;37051;58996.15;39141.46
15-01-2018;13630;37051;10379.73;30014.5
15-01-2018;13630;92629528;48153.49;33887.01
15-01-2018;13630;311159924;54136.58;48061.09
15-01-2018;13630;409685020;44508.6;63816.04
15-01-2018;13630;37051;66875.87;93479.87
15-01-2018;17436;13630;69090.42;25520.01
15-01-2018;13630;37051;2452.42;56830.3
15-01-2018;13630;311161686;68933.34;75014.77
15-01-2018;13630;6093814;51804.54;24374.77
15-01-2018;13630;37051;1444.55;20755.35
15-01-2018;13630;311159924;87358.82;88633.39
15-01-2018;13630;37051;25167.7;32525.21
15-01-2018;13630;37051;65704.03;12506.98
15-01-2018;13630;17436;54313.83;24531.4
15-01-2018;13630;409685020;15391.13;24185.49
15-01-2018;13630;37051;16970.06;35788.68
15-01-2018;13630;311159924;76639.71;32120.44
15-01-2018;13630;311159924;2956.21;81447.89
15-01-2018;13630;409685020;88782.32;55597.28
15-01-2018;13630;6077138;57467.46;45148.95
15-01-2018;13630;311161686;18851.43;30425.67
15-01-2018;13630;37051;19802.83;61722.95
15-01-2018;17436;331483502;12411.3;53421.25
15-01-2018;13630;311161686;77398.05;22046.36
15-01-2018;13632;409684862;29913.82;48262.91
15-01-2018;13630;37051;54996.44;34045.03
15-01-2018;13630;311161686;97287.77;84163.84
15-01-2018;13630;409685020;71666.67;76083.76
15-01-2018;13630;1648686;42521.48;2467.32
15-01-2018;13630;37051;58418.41;69527.7
15-01-2018;13630;37051;72246.58;61478.66
15-01-2018;13630;311159924;99604.72;43515.59
15-01-2018;13630;37051;25600.31;72046.62
15-01-2018;13630;37051;6967.9;91234.74
15-01-2018;13630;37051;12427.58;26400.81
15-01-2018;13630;37051;20163.72;70655.96
15-01-2018;13630;409685020;54800.44;21247.38
15-01-2018;13630;1648686;82478.3;99770.13
15-01-2018;13630;37051;42054.64;2565.75
15-01-2018;13630;311161686;54571.56;95617.85
15-01-2018;13630;37051;60769.89;9310.27
15-01-2018;13630;47376448;58576.43;12678.89
15-01-2018;13630;92629528;8349.34;88636.73
15-01-2018;13630;10006159;11872.44;19161.19
15-01-2018;13630;311161686;34587.77;61374.62
15-01-2018;13630;37051;50975.59;61028.9
15-01-2018;13630;1648686;17075.94;57072.18
15-01-2018;13630;311159924;88664.53;44451.74
15-01-2018;13630;37051;2472.29;26770.73
15-01-2018;13630;311159924;52957.69;24838.89
15-01-2018;13630;37051;79822.06;97561.77
15-01-2018;13630;47376448;92702.32;84714.26
15-01-2018;13630;409685020;69510.29;37474.74
15-01-2018;13630;311159924;33815.15;39342.41
15-01-2018;13630;311159924;86729.6;26238.23
15-01-2018;13630;37051;71701.61;3291.37
15-01-2018;13630;37051;11777.59;16994.84
15-01-2018;13630;37051;82206.59;80595.91
15-01-2018;13630;37051;50115.39;11477.16
15-01-2018;13630;1648686;62676.78;60188.08
15-01-2018;13630;409685020;33421.24;57943.49
15-01-2018;13632;259925678;52263.64;29503.52
15-01-2018;13630;409685020;83472.99;8828.25
15-01-2018;13630;311159924;15107.7;57272.74
15-01-2018;13630;15698716;48018.11;35435.99
15-01-2018;13630;6876829;24609.01;21876.7
15-01-2018;13630;409685020;127.52;47273.89
15-01-2018;13560;13552;80332.11;30280.18
15-01-2018;13630;311159924;46785.01;92391.58
15-01-2018;13630;37051;52021.3;95078.93
15-01-2018;34156914;34156728;14874.96;83574.05
15-01-2018;13630;6077138;22452.56;46365.36
15-01-2018;13630;311160366;78369.45;33182.18
15-01-2018;13630;37051;41624.81;67191.33
15-01-2018;13630;37051;68549.34;51341.31
15-01-2018;13630;311159924;4639.82;35893.53
15-01-2018;13630;409685020;84714.22;5221.33
15-01-2018;13630;37051;54342.41;63295.05
15-01-2018;13630;37051;6390.02;7810.02
15-01-2018;13630;311159924;41987.00;17528.4
15-01-2018;13630;37051;72910.73;58424.16
15-01-2018;13630;311161686;61219.1;86857.12
15-01-2018;13630;17627064;73512.12;52033.72
15-01-2018;13630;199140845;33571.54;58562.6
15-01-2018;13630;8736635;9386.42;34227.89
15-01-2018;13630;409685020;75674.85;64990.35
15-01-2018;13630;1648686;95051.21;85129.34
15-01-2018;13630;311159924;6553.44;11790.69
15-01-2018;13630;37051;91125.67;93888.45
15-01-2018;13630;37051;96694.85;52022.33
15-01-2018;13630;37051;60169.56;19747.52
15-01-2018;13630;6077138;93166.27;32732.33
15-01-2018;17436;13630;40657.31;78951.42
15-01-2018;13630;37051;85171.75;6517.54
15-01-2018;13630;8736635;55083.91;22319.11
15-01-2018;13630;37051;47808.57;19695.74
15-01-2018;13630;311161686;50815.74;13240.4
15-01-2018;13630;529855359;81936.05;88387.09
15-01-2018;13630;10006159;35607.77;56024.11
15-01-2018;13630;409685020;4927.97;87755.87
15-01-2018;13630;1648686;67410.07;17299.66
15-01-2018;13630;311161686;32181.69;63600.54
15-01-2018;13630;37051;36470.65;11193.26
15-01-2018;81940552;393059426;47684.23;75839.9
15-01-2018;13630;37051;99109.78;51037.26
15-01-2018;13630;10006159;15317.37;66559.57
15-01-2018;13630;6093814;27557.55;35153.27
15-01-2018;13630;1648686;50260.73;13568.04
15-01-2018;13630;8736635;37375.58;46390.85
15-01-2018;13630;17627064;93374.66;28596.03
15-01-2018;13630;17627064;74352.83;81380.12
15-01-2018;13630;409685020;78258.34;60202.16
15-01-2018;17436;529855328;47468.29;57610.9
15-01-2018;13630;311159924;53377.44;30658.97
15-01-2018;13630;6093814;41153.44;11481.41
15-01-2018;13630;37051;99546.56;58535.75
15-01-2018;13630;37051;11188.11;28876.54
15-01-2018;13630;6093814;15622.87;96640.2
15-01-2018;13630;311160366;30940.78;40850.5
15-01-2018;13630;311159924;8572.23;39767.09
15-01-2018;13630;37051;29988.68;489.12
15-01-2018;13630;37051;73077.12;82641.46
15-01-2018;13630;1648686;57472.38;98069.3
15-01-2018;13630;37051;33263.78;88191.33
15-01-2018;13630;10006159;59631.25;75310.71
15-01-2018;13630;10006159;16983.12;9960.6
15-01-2018;13630;14548;37404.22;83186.31
15-01-2018;13630;409685020;47958.03;14878.37
15-01-2018;13630;6077138;74910.55;85559.13
15-01-2018;17436;13630;94259.52;77624.09
15-01-2018;13630;37051;22674.67;47230.79
15-01-2018;13630;311159924;34375.64;10297.89
15-01-2018;34157174;393807899;79913.8;30940.25
15-01-2018;13630;1648686;63199.78;58498.33
15-01-2018;13630;8736635;76003.77;58832.96
15-01-2018;13630;37051;53335.14;67364.27
15-01-2018;13632;409684862;46879.98;66451.77
15-01-2018;13630;37051;11237.49;31825.21
15-01-2018;13630;311160366;79449.42;11522.13
15-01-2018;13630;37051;48393.49;7099.55
15-01-2018;13630;409685020;32921.61;70360.56
15-01-2018;13630;311161686;40619.57;78557.67
15-01-2018;13630;6876829;94667.72;47504.59
15-01-2018;13630;6077138;73414.11;86098.66
15-01-2018;13630;17436;14435.67;9882.39
15-01-2018;13630;6077138;74264.29;53615.45
15-01-2018;13632;409684862;88081.29;42947.87
15-01-2018;13630;48182547;50064.98;9902.49
15-01-2018;13630;409685020;31429.37;36276.89
15-01-2018;13630;8736635;41139.79;33476.15
15-01-2018;13630;37051;56902.26;86598.92
15-01-2018;13630;311161686;55555.59;6511.23
15-01-2018;13630;311159924;41762.49;28220.6
15-01-2018;13630;37051;41785.8;16853.64
15-01-2018;13630;37051;94708.44;96351.52
15-01-2018;13630;311160366;21977.91;7832.16
15-01-2018;13630;75049201;55919.68;34879.09
15-01-2018;13630;37051;56181.75;17342.39
15-01-2018;13630;92629528;94735.38;7789.76
15-01-2018;13630;37051;96396.55;94349.47
15-01-2018;13630;37051;40822.64;37464.07
15-01-2018;13630;409685020;12113.78;64085.06
15-01-2018;17436;13630;1780.83;3400.12
15-01-2018;13632;13620;77266.75;78309.34
15-01-2018;13630;1648686;2728.67;52377.28
15-01-2018;13630;409685020;65301.36;36351.68
15-01-2018;13630;6077138;98121.05;3949.08
15-01-2018;13630;37051;13610.77;74684.09
15-01-2018;13560;13552;98581.16;82405.37
15-01-2018;13630;311160366;95411.31;89376.16
15-01-2018;13630;10006159;43856.11;95392.03
15-01-2018;13630;37051;93930.82;70355.35
15-01-2018;13630;409685020;44761.48;30446.05
15-01-2018;13630;37051;70957.84;82816.67
15-01-2018;184239035;393059428;50737.63;46461.53
15-01-2018;17436;13630;4251.96;72252.00
15-01-2018;13630;37051;73740.96;53253.57
15-01-2018;13630;17436;97561.21;58683.09
15-01-2018;13630;311161686;89999.04;32822.35
15-01-2018;13630;92629528;84820.57;44491.15
15-01-2018;13630;529829554;80597.88;7087.16
15-01-2018;13630;37051;53205.32;92829.49
15-01-2018;13630;490890699;300.6;35588.69
15-01-2018;13630;6077138;82516.25;54500.84
15-01-2018;13630;47376448;17284.46;51593.06
15-01-2018;13630;311161686;6718.55;38591.49
15-01-2018;13630;92629528;3181.78;90327.38
15-01-2018;13630;311159924;64704.82;85584.11
15-01-2018;13630;37051;67910.12;83071.62
15-01-2018;13630;37051;46901.73;52518.46
15-01-2018;13630;311159924;49861.65;81518.71
15-01-2018;13630;6077138;50561.35;76469.63
15-01-2018;13630;409685020;5630.85;62862.57
15-01-2018;13630;37051;95034.77;88120.09
15-01-2018;13630;8736635;36771.43;98431.35
15-01-2018;13630;37051;19175.25;79179.04
15-01-2018;13630;311161686;89492.53;48616.62
15-01-2018;13630;37051;82205.64;44156.71
15-01-2018;13630;311160366;30980.71;76447.08
15-01-2018;13630;37051;24856.19;62045.94
15-01-2018;13630;311160366;82039.11;77676.39
15-01-2018;13630;311161686;21408.17;53919.41
15-01-2018;13632;409684862;36788.91;68956.78
15-01-2018;13560;13552;57836.12;41651.08
15-01-2018;13630;37051;36325.19;44462.95
15-01-2018;13630;6876829;11201.55;39860.69
16-01-2018;30277;13630;14341.06;35381.92
16-01-2018;13630;529855580;20960.78;86228.73
16-01-2018;13630;409685020;69949.74;48240.08
16-01-2018;13630;17436;80949.58;37072.03
16-01-2018;13630;41413500;34020.03;1691.5
16-01-2018;17436;312741916;33679.88;6776.99
16-01-2018;13630;15698716;209.68;88924.19
16-01-2018;13630;3243676;82748.21;34162.5
16-01-2018;13630;15698716;66774.45;89561.01
16-01-2018;17436;1972647;47630.05;49949.22
16-01-2018;13630;25686468;60748.01;68309.9
16-01-2018;331483502;13630;6437.87;86650.56
16-01-2018;13630;127503341;50475.49;8397.46
16-01-2018;13630;529829508;18120.71;41956.04
16-01-2018;13632;14138;7325.52;6236.32
16-01-2018;13630;11735819;27980.78;51112.49
16-01-2018;13630;15698716;33813.27;40136.03
16-01-2018;34157147;13631;65407.77;59442.27
16-01-2018;13630;409685020;96856.7;63155.22
16-01-2018;13630;1648686;81228.74;65000.75
16-01-2018;17436;1972647;78138.58;58536.07
16-01-2018;13630;17436;68822.93;82248.79
16-01-2018;13630;528641685;66600.58;4156.37
16-01-2018;17436;331483502;88081.91;3563.36
16-01-2018;1235426;17436;58517.79;5466.16
16-01-2018;17436;13630;91600.3;97073.2
16-01-2018;13630;17436;12772.84;17639.42
16-01-2018;13630;15698716;26511.25;64816.55
16-01-2018;13630;15698716;43779.38;39081.49
16-01-2018;13630;17436;28184.77;77275.26
16-01-2018;13630;6077138;54476.4;8930.35
16-01-2018;13630;409685020;88184.52;67833.3
16-01-2018;13630;434141714;41827.53;99087.65
16-01-2018;13630;409685020;66219.26;97066.39
16-01-2018;17436;13630;52079.41;63976.95
16-01-2018;13630;6077138;99163.24;44913.03
16-01-2018;17436;13630;48097.08;16452.98
16-01-2018;13630;6077138;32198.01;27348.59
16-01-2018;17436;13630;72466.27;94519.78
16-01-2018;17436;13630;90213.93;8993.28
16-01-2018;30277;13630;13863.63;9721.01
16-01-2018;13630;11735819;39029.24;20098.36
16-01-2018;17436;11735819;23875.74;54492.03
16-01-2018;13630;409685020;15929.04;77592.65
16-01-2018;17436;529875210;79217.52;93592.53
16-01-2018;13630;1648686;36717.53;51333.11
16-01-2018;13630;6077138;72085.57;69413.26
16-01-2018;13630;466717823;32834.05;19966.1
16-01-2018;25686468;17436;57623.73;35042.19
16-01-2018;13630;17440;79315.18;18679.99
16-01-2018;312741916;13630;68133.32;87245.15
16-01-2018;30277;13630;48476.39;6614.87
16-01-2018;13630;10006159;21919.14;23798.32
16-01-2018;13630;10006159;24421.79;85239.11
16-01-2018;17436;17441;12159.21;16725.18
16-01-2018;17436;13630;73809.83;57643.01
16-01-2018;17436;13630;48802.5;67214.01
16-01-2018;13630;6077138;97373.62;78352.14
16-01-2018;13630;1648686;63422.39;4113.56
16-01-2018;30277;13630;45425.95;21045.04
16-01-2018;13630;409685020;92680.18;2936.79
16-01-2018;17436;13630;48399.49;24164.98
16-01-2018;30277;13630;33390.21;31997.29
16-01-2018;13630;17436;64879.13;5720.81
16-01-2018;13630;17436;51495.17;11513.19
16-01-2018;13630;6077138;46028.57;40599.59
16-01-2018;13630;30514287;81764.94;38690.32
16-01-2018;13630;529875373;15608.15;35782.76
16-01-2018;13630;1648686;33519.33;63451.03
16-01-2018;13630;409685020;5337.48;36034.95
16-01-2018;13630;43780321;71217.21;89738.87
16-01-2018;13630;409685020;35235.66;28020.02
16-01-2018;13630;6077138;60806.54;34091.15
16-01-2018;17436;13630;29685.25;35507.96
16-01-2018;13632;529875542;73526.82;78260.00
16-01-2018;13630;501471415;41011.14;50303.91
16-01-2018;13630;15698716;37978.98;27714.67
16-01-2018;13630;324116366;42844.97;1523.53
16-01-2018;13630;2682057;19242.44;13355.52
16-01-2018;13630;10006159;12335.68;73414.3
16-01-2018;13630;409685020;35311.51;70450.36
16-01-2018;13630;499418821;25838.71;93924.14
16-01-2018;13630;13956310;55415.5;89417.97
16-01-2018;13630;10006159;93425.77;82321.83
16-01-2018;13630;1648686;30665.04;2711.1
16-01-2018;13630;6077138;14387.09;34639.6
16-01-2018;13630;2266412;93852.43;80661.61
16-01-2018;13630;529844019;49065.06;53486.73
16-01-2018;13630;6077138;37027.93;78084.74
16-01-2018;17436;13630;59672.94;6917.03
16-01-2018;17436;13630;10257.28;5890.27
16-01-2018;13630;529855225;56024.72;89474.14
16-01-2018;14138;14551;39227.86;88873.54
16-01-2018;13630;1648686;42123.12;1007.38
16-01-2018;13630;92629528;52045.84;27943.82
16-01-2018;13630;15698716;9197.07;68830.83
16-01-2018;13630;168169085;33901.4;31176.18
16-01-2018;13630;15698716;29959.09;26632.71
16-01-2018;13630;6077138;79156.84;28661.43
16-01-2018;13630;1789424;10341.85;91471.59
16-01-2018;13632;18880529;36802.24;44072.34
16-01-2018;13630;490890699;70147.56;67379.24
16-01-2018;13630;6077138;58921.6;90076.2
16-01-2018;13630;17627064;3790.64;75006.91
16-01-2018;13630;466717823;5799.41;2517.91
16-01-2018;13630;10006159;8440.56;29499.73
16-01-2018;13630;409685020;19245.8;68360.39
16-01-2018;13630;409685020;62888.45;74539.37
16-01-2018;13630;528787381;59323.91;67961.83
16-01-2018;13630;168169085;94931.52;7461.34
16-01-2018;13630;409685020;17361.8;2622.84
16-01-2018;17132;17439;51152.66;64566.44
16-01-2018;13630;420732812;33887.28;44346.18
16-01-2018;13630;17440;61272.3;73009.27
16-01-2018;13630;17436;9323.04;59406.91
16-01-2018;312741916;13630;44958.32;73830.18
16-01-2018;13630;17436;22157.07;29820.5
16-01-2018;14138;393059429;74296.27;69178.89
16-01-2018;13630;409685020;95966.48;59815.35
16-01-2018;17436;13630;64481.06;45027.27
16-01-2018;13630;11735819;91391.46;50563.68
16-01-2018;17436;26899;30507.1;71291.64
16-01-2018;17436;13630;96304.22;72085.51
16-01-2018;13630;466717823;43370.2;93225.3
16-01-2018;13630;434141714;99138.01;24890.61
16-01-2018;17436;30277;34094.04;96518.64
16-01-2018;13985;13630;31284.27;61494.51
16-01-2018;13630;15698716;56038.03;70689.52
16-01-2018;13630;466717823;88418.52;31419.86
16-01-2018;13630;6077138;40388.51;68244.64
16-01-2018;17436;13630;49483.11;48748.95
16-01-2018;13630;168169085;48837.09;27956.48
16-01-2018;1235426;13630;32338.42;82736.83
16-01-2018;17436;529875159;98678.61;15212.27
16-01-2018;30277;13630;28175.75;27369.5
16-01-2018;17436;1972647;19566.63;50715.36
16-01-2018;13630;17436;18525.51;25438.62
16-01-2018;13630;409685020;78752.97;13666.01
16-01-2018;184239035;393059428;74708.35;94522.86
16-01-2018;30277;13630;57791.75;33025.29
16-01-2018;13630;528787381;69236.79;95366.34
16-01-2018;17441;13630;69527.91;40607.3
16-01-2018;13630;409685020;20901.42;996.34
16-01-2018;13630;11735819;44519.7;10575.59
16-01-2018;17436;13630;61240.36;14684.78
16-01-2018;17436;25686468;37423.53;45449.58
16-01-2018;13630;6077138;8564.31;13318.15
16-01-2018;13630;466717823;72983.75;23729.87
16-01-2018;13630;528787381;33300.51;29185.71
16-01-2018;13630;529829662;86503.91;24479.97
16-01-2018;13630;168169085;99455.02;62936.83
16-01-2018;13630;30514287;43940.67;17663.53
16-01-2018;13630;26899;50329.23;12847.02
16-01-2018;13630;247574036;10184.65;5992.62
16-01-2018;13630;17434;56017.37;13829.77
16-01-2018;13630;14990;3714.81;57655.31
16-01-2018;13630;6077138;26786.2;9916.42
16-01-2018;13630;6077138;8851.94;70384.52
16-01-2018;1235426;17436;49745.3;93356.78
16-01-2018;13630;409685020;38532.07;93578.78
16-01-2018;13630;6077138;97421.61;36102.14
16-01-2018;13630;409685020;60661.86;36740.06
16-01-2018;13630;528641685;40687.65;92550.38
16-01-2018;13630;6077138;74445.24;51826.02
16-01-2018;13630;17436;54624.33;65256.88
16-01-2018;13630;259925570;38145.98;74163.37
16-01-2018;13630;17436;57459.69;1732.41
16-01-2018;30277;13630;50688.82;19566.02
16-01-2018;13630;499419036;8213.36;79712.56
16-01-2018;13630;73311876;46599.92;76918.79
16-01-2018;13630;17436;14826.12;48234.51
16-01-2018;13630;434141714;68230.9;88026.56
16-01-2018;13630;420732812;24601.2;46275.47
16-01-2018;13632;1147102;15834.11;58309.6
16-01-2018;13630;6077138;6674.93;11515.82
16-01-2018;13630;11735819;17308.65;30722.12
16-01-2018;13630;15698716;65287.85;47165.76
16-01-2018;13630;2266412;61220.02;40142.67
16-01-2018;17436;13630;55487.21;18385.9
16-01-2018;13630;6077138;69489.55;4953.56
16-01-2018;13630;73311876;78103.9;48330.63
16-01-2018;13630;409685020;80155.99;13477.06
16-01-2018;13630;17440;15562.19;54403.63
16-01-2018;13630;409685020;77221.33;34999.57
16-01-2018;13630;1761691;89628.98;55451.87
16-01-2018;13630;409685020;47303.31;64571.42
16-01-2018;13630;14548;41591.29;6762.97
16-01-2018;17436;13844;81605.34;22022.81
16-01-2018;13630;529875557;82377.61;76495.96
16-01-2018;34156872;13632;95049.66;47362.58
16-01-2018;17436;331483502;4066.2;91753.89
16-01-2018;13630;17440;82548.14;19912.19
16-01-2018;13632;18880529;12422.65;99366.00
16-01-2018;13630;6077138;14306.04;12946.9
16-01-2018;13630;10006159;20118.31;20178.37
16-01-2018;13630;409685020;24519.58;86317.26
16-01-2018;17436;312741916;28043.18;26755.92
16-01-2018;13630;15698716;90395.85;30388.3
16-01-2018;17436;26899;2638.14;45452.22
16-01-2018;17440;13630;23026.13;14230.18
16-01-2018;17436;13630;1727.34;63137.42
16-01-2018;13630;409685020;22881.02;48266.22
16-01-2018;17436;26899;18278.79;98913.99
16-01-2018;34157174;393807899;52744.93;47665.46
16-01-2018;13630;466717823;23661.73;56269.68
16-01-2018;13630;6077138;87505.25;59553.4
16-01-2018;13630;259925570;10139.79;52037.69
16-01-2018;17436;13630;24865.75;90526.55
16-01-2018;13632;14138;47696.63;94462.03
16-01-2018;17440;13630;26423.97;35680.5
16-01-2018;13630;17436;74582.00;1740.91
16-01-2018;17436;13630;21316.83;17672.16
16-01-2018;30277;17436;82207.79;37699.16
16-01-2018;13631;13659;94959.72;44229.43
16-01-2018;13630;3243676;52215.19;4631.47
16-01-2018;13630;17436;36252.99;84104.94
16-01-2018;13630;15698716;39633.38;17930.68
16-01-2018;17436;13630;95628.8;22344.98
16-01-2018;13630;409685020;90667.87;35293.08
16-01-2018;13630;15698716;67577.64;36084.37
16-01-2018;17436;1235426;55635.68;1811.29
16-01-2018;13630;409685020;72500.31;30258.1
16-01-2018;17437;13630;72216.06;49385.33
16-01-2018;13630;409685020;76843.81;75739.81
16-01-2018;13630;15698716;21217.95;16819.82
16-01-2018;13630;259925570;66068.8;77220.14
16-01-2018;13630;17436;47193.13;44342.96
16-01-2018;13631;409684474;31902.34;83935.12
16-01-2018;13630;529844106;836.58;17840.74
16-01-2018;17436;13630;92495.65;70493.98
16-01-2018;13630;409685020;3545.45;88997.92
16-01-2018;13630;6077138;31770.4;63295.11
16-01-2018;17436;13630;74200.36;83134.04
16-01-2018;13630;1648686;81898.39;807.66
16-01-2018;13630;6077138;87330.77;92443.39
16-01-2018;13630;466717823;26610.92;3332.3
16-01-2018;13630;409685020;96273.32;98924.27
16-01-2018;17436;13844;65938.6;46798.07
16-01-2018;17436;13630;51126.24;98160.64
16-01-2018;34157147;13631;93411.97;3425.74
16-01-2018;13630;409685020;54518.98;61028.53
16-01-2018;13630;466717823;21449.57;99408.32
16-01-2018;13630;466717823;48974.42;68155.33
